Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
1714465,2329,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714466,2528,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4916.0,"Screwdriver, Phillips",,,,,MGe,,
1714466,2528,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4916.0,"Screwdriver, Phillips",,,,,MGe,,Renewal
1714466,2528,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714467,1681,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7572.0,"Allen Wrench Set, Pocket",,,,,MGe,,
1714467,1681,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7572.0,"Allen Wrench Set, Pocket",,,,,MGe,,Renewal
1714467,1681,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714468,2831,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7677.0,"Saw, Miter",,,,,MGe,,
1714468,2831,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5300.0,Goggles,,,,,MGe,,
1714468,2831,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7677.0,"Saw, Miter",,,,,MGe,,Renewal
1714468,2831,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5300.0,Goggles,,,,,MGe,,Renewal
1714468,2831,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714469,421,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6943.0,Tile Saw,,,,,MGe,,
1714469,421,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6943.0,Tile Saw,,,,,MGe,,Renewal
1714469,421,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714470,2462,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6481.0,Drill Bit Set,,,,,MGe,,
1714470,2462,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,3750.0,"Drill, Corded",,,,,MGe,,
1714470,2462,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6481.0,Drill Bit Set,,,,,MGe,,Renewal
1714470,2462,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,3750.0,"Drill, Corded",,,,,MGe,,Renewal
1714470,2462,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714471,1917,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5887.0,"Wrench, Adjustable",,,,,MGe,,
1714471,1917,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5887.0,"Wrench, Adjustable",,,,,MGe,,Renewal
1714471,1917,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714472,2796,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7218.0,"Screwdriver, Flat",,,,,MGe,,
1714472,2796,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6072.0,"Screwdriver, Phillips",,,,,MGe,,
1714472,2796,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,142.0,"Screwdriver, Phillips, #2",,,,,MGe,,
1714472,2796,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7218.0,"Screwdriver, Flat",,,,,MGe,,Renewal
1714472,2796,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6072.0,"Screwdriver, Phillips",,,,,MGe,,Renewal
1714472,2796,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,142.0,"Screwdriver, Phillips, #2",,,,,MGe,,Renewal
1714472,2796,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714473,522,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4998.0,"Drill, Cordless",,,,,MGe,,
1714473,522,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7446.0,Garden Hose,,,,,MGe,,
1714473,522,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,575.0,Pressure Washer,,,,,MGe,,
1714473,522,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7626.0,Do It Wrench,,,,,MGe,,
1714473,522,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4998.0,"Drill, Cordless",,,,,MGe,,Renewal
1714473,522,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7446.0,Garden Hose,,,,,MGe,,Renewal
1714473,522,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,575.0,Pressure Washer,,,,,MGe,,Renewal
1714473,522,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7626.0,Do It Wrench,,,,,MGe,,Renewal
1714473,522,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714475,714,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,217.0,Profile Sander Kit,,,,,MGe,,
1714475,714,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,217.0,Profile Sander Kit,,,,,MGe,,Renewal
1714475,714,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714477,1109,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,125.0,Microphone,,,,,MGe,,
1714477,1109,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,125.0,Microphone,,,,,MGe,,Renewal
1714477,1109,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714478,2775,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,605.0,Pressure Washer,,,,,MGe,,
1714478,2775,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,605.0,Pressure Washer,,,,,MGe,,Renewal
1714478,2775,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714479,phildoholic,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7320.0,Jigsaw,,,,,MGe,,
1714479,phildoholic,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7320.0,Jigsaw,,,,,MGe,,Renewal
1714479,phildoholic,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714480,1878,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7151.0,"Wrench, Combination, 7/16in",,,,,MGe,,
1714480,1878,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,105.0,Stud Finder,,,,,MGe,,
1714480,1878,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4230.0,"Nut Driver, 7/16in",,,,,MGe,,
1714480,1878,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7151.0,"Wrench, Combination, 7/16in",,,,,MGe,,Renewal
1714480,1878,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,105.0,Stud Finder,,,,,MGe,,Renewal
1714480,1878,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4230.0,"Nut Driver, 7/16in",,,,,MGe,,Renewal
1714480,1878,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714481,1528,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4816.0,"Sander, Belt",,,,,MGe,,
1714481,1528,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7085.0,Power Sander,,,,,MGe,,
1714481,1528,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4816.0,"Sander, Belt",,,,,MGe,,Renewal
1714481,1528,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7085.0,Power Sander,,,,,MGe,,Renewal
1714481,1528,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714482,2726,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4034.0,Steam Cleaner,,,,,MGe,,
1714482,2726,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4034.0,Steam Cleaner,,,,,MGe,,Renewal
1714482,2726,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714483,2833,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,625.0,"Hammer, Claw",,,,,MGe,,
1714483,2833,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4049.0,Yardstick,,,,,MGe,,
1714483,2833,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,625.0,"Hammer, Claw",,,,,MGe,,Renewal
1714483,2833,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4049.0,Yardstick,,,,,MGe,,Renewal
1714483,2833,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714484,2475,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5639.0,"Saw, Miter",,,,,MGe,,
1714484,2475,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6485.0,Table Saw,,,,,MGe,,
1714484,2475,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5639.0,"Saw, Miter",,,,,MGe,,Renewal
1714484,2475,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6485.0,Table Saw,,,,,MGe,,Renewal
1714484,2475,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714485,432,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6887.0,Profile Sander Kit,,,,,MGe,,
1714485,432,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6887.0,Profile Sander Kit,,,,,MGe,,Renewal
1714485,432,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714486,2588,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7380.0,Power Sander,,,,,MGe,,
1714486,2588,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7380.0,Power Sander,,,,,MGe,,Renewal
1714486,2588,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714487,2676,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6240.0,Stud Finder,,,,,MGe,,
1714487,2676,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6240.0,Stud Finder,,,,,MGe,,Renewal
1714487,2676,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714488,2705,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7321.0,Hot Glue Gun,,,,,MGe,,
1714488,2705,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7321.0,Hot Glue Gun,,,,,MGe,,Renewal
1714488,2705,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714489,1712,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7492.0,Garden Hose,,,,,MGe,,
1714489,1712,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7571.0,Pressure Washer,,,,,MGe,,
1714489,1712,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4830.0,Weed Whacker,,,,,MGe,,
1714489,1712,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7492.0,Garden Hose,,,,,MGe,,Renewal
1714489,1712,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7571.0,Pressure Washer,,,,,MGe,,Renewal
1714489,1712,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4830.0,Weed Whacker,,,,,MGe,,Renewal
1714489,1712,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5279.0,Box Cutter,,,,,MGe,,
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,549.0,"Nut Driver, ?in",,,,,MGe,,
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6076.0,"Screwdriver, Torx",,,,,MGe,,
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4289.0,"Nut Driver, ?in",,,,,MGe,,
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4276.0,Torque Amplifier,,,,,MGe,,
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5279.0,Box Cutter,,,,,MGe,,Renewal
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,549.0,"Nut Driver, ?in",,,,,MGe,,Renewal
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6076.0,"Screwdriver, Torx",,,,,MGe,,Renewal
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4289.0,"Nut Driver, ?in",,,,,MGe,,Renewal
1714490,2809,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4276.0,Torque Amplifier,,,,,MGe,,Renewal
1714490,2809,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714491,241,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5850.0,Leaf Blower,,,,,MGe,,
1714491,241,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6158.0,Bungee Cords,,,,,MGe,,
1714491,241,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5850.0,Leaf Blower,,,,,MGe,,Renewal
1714491,241,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6158.0,Bungee Cords,,,,,MGe,,Renewal
1714491,241,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714492,2802,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4922.0,"Drill, Corded",,,,,MGe,,
1714492,2802,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,436.0,"Socket Set, Metric and SAE",,,,,MGe,,
1714492,2802,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4543.0,Stud Finder,,,,,MGe,,
1714492,2802,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4922.0,"Drill, Corded",,,,,MGe,,Renewal
1714492,2802,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,436.0,"Socket Set, Metric and SAE",,,,,MGe,,Renewal
1714492,2802,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4543.0,Stud Finder,,,,,MGe,,Renewal
1714492,2802,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,3729.0,Iron,,,,,MGe,,
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6483.0,Drill Bit Set,,,,,MGe,,
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7422.0,"Drill, Corded",,,,,MGe,,
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5114.0,"Hammer, Claw",,,,,MGe,,
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6333.0,"Pliers, Needle Nose",,,,,MGe,,
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,3729.0,Iron,,,,,MGe,,Renewal
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6483.0,Drill Bit Set,,,,,MGe,,Renewal
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7422.0,"Drill, Corded",,,,,MGe,,Renewal
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5114.0,"Hammer, Claw",,,,,MGe,,Renewal
1714493,2834,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6333.0,"Pliers, Needle Nose",,,,,MGe,,Renewal
1714493,2834,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714494,759,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4807.0,Pressure Washer,,,,,MGe,,
1714494,759,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4807.0,Pressure Washer,,,,,MGe,,Renewal
1714494,759,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714495,1366,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6644.0,Jigsaw,,,,,MGe,,
1714495,1366,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7376.0,Reciprocating Saw,,,,,MGe,,
1714495,1366,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6644.0,Jigsaw,,,,,MGe,,Renewal
1714495,1366,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7376.0,Reciprocating Saw,,,,,MGe,,Renewal
1714495,1366,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,583.0,Hedge Trimmer,,,,,MGe,,
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7506.0,Extension Cord,,,,,MGe,,
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,438.0,Tiller,,,,,MGe,,
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,489.0,Pole Saw,,,,,MGe,,
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,583.0,Hedge Trimmer,,,,,MGe,,Renewal
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7506.0,Extension Cord,,,,,MGe,,Renewal
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,438.0,Tiller,,,,,MGe,,Renewal
1714496,2765,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,489.0,Pole Saw,,,,,MGe,,Renewal
1714496,2765,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714497,2811,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7008.0,"Hammer, Claw",,,,,MGe,,
1714497,2811,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4746.0,"Shovel, Square",,,,,MGe,,
1714497,2811,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4843.0,Staple Gun,,,,,MGe,,
1714497,2811,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7008.0,"Hammer, Claw",,,,,MGe,,Renewal
1714497,2811,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4746.0,"Shovel, Square",,,,,MGe,,Renewal
1714497,2811,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4843.0,Staple Gun,,,,,MGe,,Renewal
1714497,2811,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714498,39,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5759.0,Pocket Hole Jig,,,,,MGe,,
1714498,39,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5759.0,Pocket Hole Jig,,,,,MGe,,Renewal
1714498,39,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714499,1767,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5360.0,"Allen Wrench Set, Pocket",,,,,MGe,,
1714499,1767,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5360.0,"Allen Wrench Set, Pocket",,,,,MGe,,Renewal
1714499,1767,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714500,2806,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6480.0,Drill Bit Set,,,,,MGe,,
1714500,2806,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6358.0,"Drill, Corded, 3/8in",,,,,MGe,,
1714500,2806,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5036.0,"Mallet, Rubber",,,,,MGe,,
1714500,2806,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6480.0,Drill Bit Set,,,,,MGe,,Renewal
1714500,2806,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6358.0,"Drill, Corded, 3/8in",,,,,MGe,,Renewal
1714500,2806,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5036.0,"Mallet, Rubber",,,,,MGe,,Renewal
1714500,2806,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714501,2768,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6421.0,Vacuum Cleaner,,,,,MGe,,
1714501,2768,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6421.0,Vacuum Cleaner,,,,,MGe,,Renewal
1714501,2768,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714502,1974,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,6893.0,Extension Cord,,,,,MGe,,
1714502,1974,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,3790.0,Reciprocating Saw,,,,,MGe,,
1714502,1974,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,6893.0,Extension Cord,,,,,MGe,,Renewal
1714502,1974,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,3790.0,Reciprocating Saw,,,,,MGe,,Renewal
1714502,1974,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5652.0,"Socket Wrench Set, Metric",,,,,MGe,,
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7397.0,Dremel Tool,,,,,MGe,,
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7204.0,"Screwdriver, Flat, Large",,,,,MGe,,
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5781.0,"Screwdriver, Flat",,,,,MGe,,
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5652.0,"Socket Wrench Set, Metric",,,,,MGe,,Renewal
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7397.0,Dremel Tool,,,,,MGe,,Renewal
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7204.0,"Screwdriver, Flat, Large",,,,,MGe,,Renewal
1714503,2589,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5781.0,"Screwdriver, Flat",,,,,MGe,,Renewal
1714503,2589,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714504,2704,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4834.0,"Saw, Miter",,,,,MGe,,
1714504,2704,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5395.0,"Drill, Corded, 3/8in",,,,,MGe,,
1714504,2704,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,4553.0,Try Square,,,,,MGe,,
1714504,2704,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4834.0,"Saw, Miter",,,,,MGe,,Renewal
1714504,2704,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5395.0,"Drill, Corded, 3/8in",,,,,MGe,,Renewal
1714504,2704,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,4553.0,Try Square,,,,,MGe,,Renewal
1714504,2704,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714505,578,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5244.0,"Drill, Corded",,,,,MGe,,
1714505,578,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5244.0,"Drill, Corded",,,,,MGe,,Renewal
1714505,578,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714506,128,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,5723.0,C-clamp,,,,,MGe,,
1714506,128,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,446.0,C-clamp,,,,,MGe,,
1714506,128,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,5723.0,C-clamp,,,,,MGe,,Renewal
1714506,128,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,446.0,C-clamp,,,,,MGe,,Renewal
1714506,128,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714507,2258,5/8/2020 9:00 AM,,,,,,,,Loan Return,,,7249.0,"Level, Laser",,,,,MGe,,
1714507,2258,5/8/2020 9:00 AM,,,,,,,,Check Out (Renewal),,,7249.0,"Level, Laser",,,,,MGe,,Renewal
1714507,2258,5/8/2020 9:00 AM,Discount,,,,,,,,,,,,,,,,,,
1714508,2075,5/8/2020 9:01 AM,,,,,,,,Membership Change,,,,,regular,,,,MGe,,
1714508,2075,5/8/2020 9:01 AM,On Account,,,,,,,,,,,,,,,,,,
1714509,2075,5/8/2020 9:02 AM,,,,,,,,Loan Return,,,4958.0,Multimeter,,,,,MGe,,
1714509,2075,5/8/2020 9:02 AM,,,,,,,,Check Out (Renewal),,,4958.0,Multimeter,,,,,MGe,,Renewal
1714509,2075,5/8/2020 9:02 AM,On Account,,,,,,,,,,,,,,,,,,
1714863,2857,5/8/2020 6:15 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mtr,,
1714900,2858,5/8/2020 10:24 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,and,,
1738547,2511,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,396.0,Circular Saw,,,,,MGe,,
1738547,2511,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,396.0,Circular Saw,,,,,MGe,,Renewal
1738547,2511,5/28/2020 6:02 PM,Discount,,,,,,,,,,,,,,,,,,
1738548,2708,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,7081.0,Cordless Drill + Sawzall + Light Kit,,,,,MGe,,
1738548,2708,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,7081.0,Cordless Drill + Sawzall + Light Kit,,,,,MGe,,Renewal
1738548,2708,5/28/2020 6:02 PM,Discount,,,,,,,,,,,,,,,,,,
1738549,147,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,5397.0,Wetsuit Women's Large,,,,,MGe,,
1738549,147,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,5397.0,Wetsuit Women's Large,,,,,MGe,,Renewal
1738549,147,5/28/2020 6:02 PM,Discount,,,,,,,,,,,,,,,,,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,4627.0,"Sander, Belt",,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,4632.0,Caulk Gun,,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,7386.0,"Drill, Corded",,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,277.0,"Saw, Reciprocating, Cordless",,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,7490.0,Drill Bit Kit,,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,6476.0,Extension Cord,,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,6895.0,"Extension Cord, Non-Grounded",,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,4288.0,Laser Level,,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,6460.0,Jigsaw,,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Loan Return,,,5253.0,"Shop Vac, Dry Only, 1 Gal",,,,,MGe,,
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,4627.0,"Sander, Belt",,,,,MGe,,Renewal
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,4632.0,Caulk Gun,,,,,MGe,,Renewal
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,7386.0,"Drill, Corded",,,,,MGe,,Renewal
1738550,2082,5/28/2020 6:02 PM,,,,,,,,Check Out (Renewal),,,277.0,"Saw, Reciprocating, Cordless",,,,,MGe,,Renewal
