Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
332888,214,9/11/2016 6:01 PM,,,,,,,,Loan Return,,,4322.0,Belt Sander,,,,,Gin,,
332888,214,9/11/2016 6:01 PM,Cash,,,,,,,,,,,,,,,,,,
332892,207,9/11/2016 6:34 PM,,,,,,,,Check Out,,,4770.0,Hand Truck,,,,,Gin,,
332892,207,9/11/2016 6:34 PM,Cash,,,,,,,,,,,,,,,,,,
332895,311,9/11/2016 6:49 PM,,,,,,,,Loan Return,,,185.0,Jigsaw,,,,,Gin,,
332895,311,9/11/2016 6:49 PM,,,,,,,,Loan Return,,,4936.0,Extension Cord,,,,,Gin,,
332895,311,9/11/2016 6:49 PM,,,,,,,,Loan Return,,,219.0,"Screwdriver, Phillips, Small",,,,,Gin,,
332895,311,9/11/2016 6:49 PM,,,,,,,,Loan Return,,,4883.0,"Screwdriver, Phillips",,,,,Gin,,
332895,311,9/11/2016 6:49 PM,Cash,,,,,,,,,,,,,,,,,,
332896,279,9/11/2016 6:52 PM,,,,,,,,Loan Return,,,4969.0,Rotary Dremel Bit Kit,,,,,Gin,,
332896,279,9/11/2016 6:52 PM,,,,,,,,Loan Return,,,4813.0,Goggles,,,,,Gin,,
332896,279,9/11/2016 6:52 PM,,,,,,,,Loan Return,,,4628.0,Dremel Moto Tool,,,,,Gin,,
332896,279,9/11/2016 6:52 PM,Cash,,,,,,,,,,,,,,,,,,
333503,317,9/12/2016 4:56 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,rbr,,
333503,317,9/12/2016 4:56 PM,Cash,,,,,,,,,,,,,,,,,,
334280,318,9/13/2016 6:40 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Par,,
334280,318,9/13/2016 6:40 PM,Cash,,,,,,,,,,,,,,,,,,
335159,301,9/14/2016 6:06 PM,,,,,25.0,25.0,25.0,Membership Fee,,25.0,,,regular,,,,Gin,,
335159,301,9/14/2016 6:06 PM,PayPal (external),25.00,,,25.0,25.0,25.0,,,,,,,,,,,,
335161,301,9/14/2016 6:08 PM,,,,,,,,Check Out,,,4688.0,"Nail Gun, Pneumatic",,,,,Gin,,
335161,301,9/14/2016 6:08 PM,Cash,,,,,,,,,,,,,,,,,,
335164,308,9/14/2016 6:11 PM,,,,,,,,Membership Change,,,,,Discontinued,,,,Gin,,
335164,308,9/14/2016 6:11 PM,Cash,,,,,,,,,,,,,,,,,,
335192,177,9/14/2016 7:37 PM,,,,,,,,Check Out,,,5011.0,"Saw, Hand",,,,,Bil,,
335192,177,9/14/2016 7:37 PM,Cash,,,,,,,,,,,,,,,,,,
335197,319,9/14/2016 7:54 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Eth,,
335197,319,9/14/2016 7:54 PM,Cash,,,,,,,,,,,,,,,,,,
335199,319,9/14/2016 8:01 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
335199,319,9/14/2016 8:01 PM,Cash,,,,,,,,,,,,,,,,,,
335204,319,9/14/2016 8:15 PM,,,,,,,,Check Out,,,4808.0,Pressure Washer,,,,,Bil,,
335204,319,9/14/2016 8:15 PM,,,,,,,,Check Out,,,5009.0,Dolly,,,,,Bil,,
335204,319,9/14/2016 8:15 PM,,,,,,,,Check Out,,,4414.0,Reciprocating Saw,,,,,Bil,,
335204,319,9/14/2016 8:15 PM,,,,,,,,Check Out,,,4047.0,"Brush, Wire",,,,,Bil,,
335204,319,9/14/2016 8:15 PM,,,,,,,,Check Out,,,5008.0,Heat Gun,,,,,Bil,,
335204,319,9/14/2016 8:15 PM,Cash,,,,,,,,,,,,,,,,,,
335206,320,9/14/2016 8:27 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,goy,,
335206,320,9/14/2016 8:27 PM,Cash,,,,,,,,,,,,,,,,,,
336638,321,9/16/2016 3:48 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bjs,,
336638,321,9/16/2016 3:48 PM,Cash,,,,,,,,,,,,,,,,,,
336649,321,9/16/2016 4:00 PM,,,,,25.0,25.0,25.0,Membership Fee,,25.0,,,regular,,,,Gin,,
336649,321,9/16/2016 4:00 PM,External Credit/Debit,25.00,,,25.0,25.0,25.0,,,,,,,,,,,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Check Out,,,4805.0,Hoe,,,,,Bil,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Check Out,,,4769.0,18V Battery BATT_C,,,,,Bil,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Check Out,,,2837.0,Grass Hog,,,,,Bil,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Check Out,,,3875.0,Soil Cultivator,,,,,Bil,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Check Out,,,4734.0,Rake,,,,,Bil,,
337269,310,9/17/2016 9:36 AM,,,,,,,,Check Out,,,4737.0,Gravel Rake,,,,,Bil,,
337269,310,9/17/2016 9:36 AM,Cash,,,,,,,,,,,,,,,,,,
337473,322,9/17/2016 11:00 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jin,,
337473,322,9/17/2016 11:00 AM,Cash,,,,,,,,,,,,,,,,,,
337502,311,9/17/2016 11:10 AM,,,,,,,,Loan Return,,,218.0,Pry Bar,,,,,Bil,,
337502,311,9/17/2016 11:10 AM,,,,,,,,Loan Return,,,216.0,"Hammer, Claw",,,,,Bil,,
337502,311,9/17/2016 11:10 AM,,,,,,,,Loan Return,,,1934.0,Pliers,,,,,Bil,,
337502,311,9/17/2016 11:10 AM,,,,,,,,Loan Return,,,4889.0,Chisel,,,,,Bil,,
337502,311,9/17/2016 11:10 AM,Cash,,,,,,,,,,,,,,,,,,
337544,323,9/17/2016 11:29 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cml,,
337544,323,9/17/2016 11:29 AM,Cash,,,,,,,,,,,,,,,,,,
337550,301,9/17/2016 11:29 AM,,,,,,,,Loan Return,,,4688.0,"Nail Gun, Pneumatic",,,,,Bil,,
337550,301,9/17/2016 11:29 AM,Cash,,,,,,,,,,,,,,,,,,
337588,324,9/17/2016 11:45 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Tre,,
337588,324,9/17/2016 11:45 AM,Cash,,,,,,,,,,,,,,,,,,
337676,289,9/17/2016 12:16 PM,,,,,,,,Loan Return,,,213.0,Broom,,,,,Bil,,
337676,289,9/17/2016 12:16 PM,,,,,,,,Loan Return,,,212.0,Level,,,,,Bil,,
337676,289,9/17/2016 12:16 PM,,,,,,,,Loan Return,,,28.0,Square,,,,,Bil,,
337676,289,9/17/2016 12:16 PM,,,,,,,,Check Out (Renewal),,,28.0,Square,,,,,Bil,,Renewal
337676,289,9/17/2016 12:16 PM,,,,,,,,Check Out (Renewal),,,212.0,Level,,,,,Bil,,Renewal
337676,289,9/17/2016 12:16 PM,Cash,,,,,,,,,,,,,,,,,,
338523,325,9/18/2016 3:30 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,pie,,
338523,325,9/18/2016 3:30 PM,Cash,,,,,,,,,,,,,,,,,,
338559,304,9/18/2016 4:06 PM,,,,,,,,Late Fee,0.1,,3819.0,"Drill, Cordless",,,,,Gin,,
338559,304,9/18/2016 4:06 PM,,,,,,,,Late Fee,0.1,,46.0,Level,,,,,Gin,,
338559,304,9/18/2016 4:06 PM,,,,,,,,Late Fee,0.1,,4543.0,Stud Finder,,,,,Gin,,
338559,304,9/18/2016 4:06 PM,,,,,,,,Check Out (Renewal),,,4543.0,Stud Finder,,,,,Gin,,Renewal
338559,304,9/18/2016 4:06 PM,,,,,,,,Check Out (Renewal),,,46.0,Level,,,,,Gin,,Renewal
338559,304,9/18/2016 4:06 PM,,,,,,,,Check Out (Renewal),,,3819.0,"Drill, Cordless",,,,,Gin,,Renewal
338559,304,9/18/2016 4:06 PM,Cash,,,,,,,,,,,,,,,,,,
338563,195,9/18/2016 4:12 PM,,,,,0.4,0.4,0.4,Late Fee,0.4,0.4,5061.0,"Bit Set, Concrete",,,,,Gin,,
338563,195,9/18/2016 4:12 PM,Cash,0.40,,,0.4,0.4,0.4,,,,,,,,,,,,
338566,326,9/18/2016 4:19 PM,,,,,5.0,5.0,5.0,Membership Fee,,5.0,,,regular,,,,Gin,,
338566,326,9/18/2016 4:19 PM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
338580,325,9/18/2016 4:30 PM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,Gin,,
338580,325,9/18/2016 4:30 PM,PayPal (external),20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
338583,195,9/18/2016 4:33 PM,,,,,,,,Loan Return,,,4924.0,Jigsaw,,,,,Gin,,
338583,195,9/18/2016 4:33 PM,,,,,,,,Late Fee,0.4,,4676.0,"Clamp, Quick Grip",,,,,Gin,,
338583,195,9/18/2016 4:33 PM,,,,,,,,Late Fee,0.4,,4837.0,Stud Finder,,,,,Gin,,
338583,195,9/18/2016 4:33 PM,Cash,,,,,,,,,,,,,,,,,,
338584,327,9/18/2016 4:34 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
338584,327,9/18/2016 4:34 PM,External Credit/Debit,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
338587,327,9/18/2016 4:36 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,Gin,,
338587,327,9/18/2016 4:36 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
338588,327,9/18/2016 4:37 PM,,,,,,,,Check Out,,,4524.0,Bit Set,,,,,Gin,,
338588,327,9/18/2016 4:37 PM,,,,,,,,Check Out,,,5054.0,"Drill, Cordless",,,,,Gin,,
338588,327,9/18/2016 4:37 PM,Cash,,,,,,,,,,,,,,,,,,
338624,251,9/18/2016 5:21 PM,,,,,10.5,10.5,10.5,Late Fee,3.5,3.5,3800.0,Pliers,,,,,Gin,,
338624,251,9/18/2016 5:21 PM,,,,,10.5,10.5,10.5,Late Fee,3.5,3.5,4971.0,Level,,,,,Gin,,
338624,251,9/18/2016 5:21 PM,,,,,10.5,10.5,10.5,Late Fee,3.5,3.5,4996.0,Bit Set,,,,,Gin,,
338624,251,9/18/2016 5:21 PM,Cash,10.50,,,10.5,10.5,10.5,,,,,,,,,,,,
338645,wadephi,9/18/2016 5:55 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
338645,wadephi,9/18/2016 5:55 PM,Cash,,,,,,,,,,,,,,,,,,
338646,329,9/18/2016 5:55 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,dfr,,
338646,329,9/18/2016 5:55 PM,Cash,,,,,,,,,,,,,,,,,,
338648,wadephi,9/18/2016 5:58 PM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,tus,,
338648,wadephi,9/18/2016 5:58 PM,PayPal (external),20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
338652,330,9/18/2016 6:12 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
338652,330,9/18/2016 6:12 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
338654,331,9/18/2016 6:21 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
338654,331,9/18/2016 6:21 PM,Cash,40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
338655,331,9/18/2016 6:24 PM,,,,,,,,Check Out,,,3765.0,"Wrench, Basin",,,,,tus,,
338655,331,9/18/2016 6:24 PM,Cash,,,,,,,,,,,,,,,,,,
338658,329,9/18/2016 6:37 PM,,,,,20.0,20.0,20.0,Membership Fee,,20.0,,,regular,,,,tus,,
338658,329,9/18/2016 6:37 PM,PayPal (external),20.00,,,20.0,20.0,20.0,,,,,,,,,,,,
338659,329,9/18/2016 6:39 PM,,,,,,,,Check Out,,,6.0,Telescope,,,,,tus,,
338659,329,9/18/2016 6:39 PM,Cash,,,,,,,,,,,,,,,,,,
338662,255,9/18/2016 6:48 PM,,,,,,,,Check Out,,,2629.0,Sewing Machine,,,,,tus,,
338662,255,9/18/2016 6:48 PM,Cash,,,,,,,,,,,,,,,,,,
338663,201,9/18/2016 6:51 PM,,,,,8.1,8.1,8.1,Late Fee,8.1,8.1,765.0,"Saw, Key Hole",,,,,tus,,
338663,201,9/18/2016 6:51 PM,PayPal (external),8.10,,,8.1,8.1,8.1,,,,,,,,,,,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,3916.0,Hammer,,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,4934.0,"Drill, Corded",,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,4919.0,"Screwdriver, Phillips",,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,4419.0,Candy Thermometer,,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,5043.0,Stud Finder,,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,4217.0,"Screwdriver, Flat",,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.1,224.0,Auger Bit Set,,,,,tus,,
338665,94,9/18/2016 7:01 PM,,,,,1.0,1.0,1.0,Late Fee,0.1,0.3,98.0,"Screwdriver, #9",,,,,tus,,
338665,94,9/18/2016 7:01 PM,Cash,1.00,,,1.0,1.0,1.0,,,,,,,,,,,,
339933,332,9/20/2016 3:58 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,dmc,,
339933,332,9/20/2016 3:58 PM,Cash,,,,,,,,,,,,,,,,,,
340805,310,9/21/2016 6:32 PM,,,,,,,,Loan Return,,,4769.0,18V Battery BATT_C,,,,,Bil,,
340805,310,9/21/2016 6:32 PM,,,,,,,,Loan Return,,,2837.0,Grass Hog,,,,,Bil,,
340805,310,9/21/2016 6:32 PM,,,,,,,,Loan Return,,,3875.0,Soil Cultivator,,,,,Bil,,
340805,310,9/21/2016 6:32 PM,Cash,,,,,,,,,,,,,,,,,,
340807,319,9/21/2016 6:34 PM,,,,,,,,Loan Return,,,4808.0,Pressure Washer,,,,,Bil,,
340807,319,9/21/2016 6:34 PM,,,,,,,,Loan Return,,,5009.0,Dolly,,,,,Bil,,
340807,319,9/21/2016 6:34 PM,,,,,,,,Loan Return,,,4414.0,Reciprocating Saw,,,,,Bil,,
340807,319,9/21/2016 6:34 PM,,,,,,,,Loan Return,,,4047.0,"Brush, Wire",,,,,Bil,,
340807,319,9/21/2016 6:34 PM,,,,,,,,Loan Return,,,5008.0,Heat Gun,,,,,Bil,,
340807,319,9/21/2016 6:34 PM,Cash,,,,,,,,,,,,,,,,,,
340809,310,9/21/2016 6:36 PM,,,,,,,,Check Out,,,407.0,Fertilizer Spreader,,,,,Bil,,
340809,310,9/21/2016 6:36 PM,,,,,,,,Check Out,,,4593.0,Push Broom,,,,,Bil,,
340809,310,9/21/2016 6:36 PM,Cash,,,,,,,,,,,,,,,,,,
340810,332,9/21/2016 6:36 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
340810,332,9/21/2016 6:36 PM,,,,,,,,Check Out,,,4934.0,"Drill, Corded",,,,,Bil,,
340810,332,9/21/2016 6:36 PM,Cash,,,,,,,,,,,,,,,,,,
340811,310,9/21/2016 6:37 PM,,,,,,,,Loan Return,,,4805.0,Hoe,,,,,Bil,,
340811,310,9/21/2016 6:37 PM,,,,,,,,Loan Return,,,4734.0,Rake,,,,,Bil,,
340811,310,9/21/2016 6:37 PM,,,,,,,,Loan Return,,,4737.0,Gravel Rake,,,,,Bil,,
340811,310,9/21/2016 6:37 PM,,,,,,,,Check Out (Renewal),,,4805.0,Hoe,,,,,Bil,,Renewal
340811,310,9/21/2016 6:37 PM,,,,,,,,Check Out (Renewal),,,4734.0,Rake,,,,,Bil,,Renewal
340811,310,9/21/2016 6:37 PM,,,,,,,,Check Out (Renewal),,,4737.0,Gravel Rake,,,,,Bil,,Renewal
340811,310,9/21/2016 6:37 PM,Cash,,,,,,,,,,,,,,,,,,
340837,205,9/21/2016 7:35 PM,,,,,26.4,26.4,26.4,Late Fee,6.6,6.6,4811.0,Level,,,,,Gin,,
340837,205,9/21/2016 7:35 PM,,,,,26.4,26.4,26.4,Late Fee,6.6,6.6,4073.0,Taping Knife,,,,,Gin,,
340837,205,9/21/2016 7:35 PM,,,,,26.4,26.4,26.4,Late Fee,6.6,6.6,4108.0,Drywall Corner Knife,,,,,Gin,,
340837,205,9/21/2016 7:35 PM,,,,,26.4,26.4,26.4,Late Fee,6.6,6.6,4888.0,Putty Knife,,,,,Gin,,
340837,205,9/21/2016 7:35 PM,Cash,26.40,,,26.4,26.4,26.4,,,,,,,,,,,,
340838,205,9/21/2016 7:37 PM,,,,,6.6,6.6,6.6,Late Fee,6.6,6.6,4053.0,"Saw, Key Hole",,,,,Gin,,
340838,205,9/21/2016 7:37 PM,Cash,6.60,,,6.6,6.6,6.6,,,,,,,,,,,,
342003,52,9/23/2016 3:26 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
342003,52,9/23/2016 3:26 PM,Cash,,,,,,,,,,,,,,,,,,
342004,52,9/23/2016 3:27 PM,,,,,,,,Check Out,,,3760.0,Hole Hawg,,,,,Gin,,
342004,52,9/23/2016 3:27 PM,Cash,,,,,,,,,,,,,,,,,,
342676,324,9/24/2016 9:58 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
342676,324,9/24/2016 9:58 AM,,,,,,,,Check Out,,,4032.0,"Plane, Hand",,,,,Bil,,
342676,324,9/24/2016 9:58 AM,,,,,,,,Check Out,,,4602.0,Level,,,,,Bil,,
342676,324,9/24/2016 9:58 AM,,,,,,,,Check Out,,,4773.0,"Clamp, Bar",,,,,Bil,,
342676,324,9/24/2016 9:58 AM,,,,,,,,Check Out,,,4774.0,"Clamp, Bar",,,,,Bil,,
342676,324,9/24/2016 9:58 AM,Cash,,,,,,,,,,,,,,,,,,
342926,282,9/24/2016 11:49 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
342926,282,9/24/2016 11:49 AM,Cash,,,,,,,,,,,,,,,,,,
342931,248,9/24/2016 11:51 AM,,,,,,,,Check Out,,,5074.0,Power Sander With Vacuum Bag,,,,,Gin,,
342931,248,9/24/2016 11:51 AM,Cash,,,,,,,,,,,,,,,,,,
342936,226,9/24/2016 11:54 AM,,,,,,,,Check Out,,,35.0,Power Sander,,,,,Gin,,
342936,226,9/24/2016 11:54 AM,Cash,,,,,,,,,,,,,,,,,,
342937,226,9/24/2016 11:55 AM,,,,,,,,Check Out,,,4609.0,"Variable Speed Router, 1/2in",,,,,Gin,,
342937,226,9/24/2016 11:55 AM,Cash,,,,,,,,,,,,,,,,,,
342940,327,9/24/2016 11:56 AM,,,,,,,,Loan Return,,,4524.0,Bit Set,,,,,Gin,,
342940,327,9/24/2016 11:56 AM,,,,,,,,Loan Return,,,5054.0,"Drill, Cordless",,,,,Gin,,
342940,327,9/24/2016 11:56 AM,,,,,,,,Check Out (Renewal),,,5054.0,"Drill, Cordless",,,,,Gin,,Renewal
342940,327,9/24/2016 11:56 AM,,,,,,,,Check Out (Renewal),,,4524.0,Bit Set,,,,,Gin,,Renewal
342940,327,9/24/2016 11:56 AM,Cash,,,,,,,,,,,,,,,,,,
342962,226,9/24/2016 12:01 PM,,,,,,,,Check Out,,,5115.0,C-clamp,,,,,Gin,,
342962,226,9/24/2016 12:01 PM,,,,,,,,Check Out,,,5116.0,C-clamp,,,,,Gin,,
342962,226,9/24/2016 12:01 PM,Cash,,,,,,,,,,,,,,,,,,
343976,240,9/25/2016 4:33 PM,,,,,,,,Check Out,,,3754.0,Skilsaw,,,,,tus,,
343976,240,9/25/2016 4:33 PM,Cash,,,,,,,,,,,,,,,,,,
343984,156,9/25/2016 4:38 PM,,,,,,,,Check Out,,,5117.0,Jigsaw,,,,,tus,,
343984,156,9/25/2016 4:38 PM,,,,,,,,Check Out,,,4998.0,"Drill, Cordless",,,,,tus,,
343984,156,9/25/2016 4:38 PM,,,,,,,,Check Out,,,4683.0,18V Ryobi Battery BATT_A,,,,,tus,,
343984,156,9/25/2016 4:38 PM,,,,,,,,Check Out,,,5069.0,Drill Bit Set,,,,,tus,,
343984,156,9/25/2016 4:38 PM,,,,,,,,Check Out,,,3983.0,"Wrench, Adjustable",,,,,tus,,
343984,156,9/25/2016 4:38 PM,Cash,,,,,,,,,,,,,,,,,,
343994,333,9/25/2016 4:44 PM,,,,,40.0,40.0,40.0,Membership Fee,,40.0,,,regular,,,,tus,,
343994,333,9/25/2016 4:44 PM,PayPal (external),40.00,,,40.0,40.0,40.0,,,,,,,,,,,,
344003,333,9/25/2016 4:49 PM,,,,,,,,Check Out,,,4834.0,"Saw, Miter",,,,,tus,,
344003,333,9/25/2016 4:49 PM,,,,,,,,Check Out,,,654.0,"Finish Nailer, Pneumatic",,,,,tus,,
344003,333,9/25/2016 4:49 PM,,,,,,,,Check Out,,,5109.0,Air Compressor Hose,,,,,tus,,
344003,333,9/25/2016 4:49 PM,Cash,,,,,,,,,,,,,,,,,,
344022,128,9/25/2016 5:24 PM,,,,,5.0,5.0,5.0,Late Fee,4.9,,4993.0,"Saw Horse, Folding",,,,,tus,,
344022,128,9/25/2016 5:24 PM,,,,,5.0,5.0,5.0,Late Fee,4.9,5.0,5000.0,"Saw Horse, Folding",,,,,tus,,
344022,128,9/25/2016 5:24 PM,Cash,5.00,,,5.0,5.0,5.0,,,,,,,,,,,,
344032,331,9/25/2016 5:51 PM,,,,,,,,Loan Return,,,3765.0,"Wrench, Basin",,,,,tus,,
344032,331,9/25/2016 5:51 PM,Cash,,,,,,,,,,,,,,,,,,
344033,334,9/25/2016 5:53 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
344033,334,9/25/2016 5:53 PM,Cash,,,,,,,,,,,,,,,,,,
344034,334,9/25/2016 5:55 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
344034,334,9/25/2016 5:55 PM,Cash,,,,,,,,,,,,,,,,,,
344035,335,9/25/2016 5:56 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
344035,335,9/25/2016 5:56 PM,Cash,,,,,,,,,,,,,,,,,,
344036,334,9/25/2016 5:59 PM,,,,,,,,Check Out,,,663.0,"Saw, Miter",,,,,tus,,
344036,334,9/25/2016 5:59 PM,,,,,,,,Check Out,,,4444.0,Circular Saw,,,,,tus,,
344036,334,9/25/2016 5:59 PM,Cash,,,,,,,,,,,,,,,,,,
344037,236,9/25/2016 6:01 PM,,,,,38.4,38.4,38.4,Late Fee,6.4,6.4,4000.0,"Wrench, Pipe",,,,,tus,,
344037,236,9/25/2016 6:01 PM,,,,,38.4,38.4,38.4,Late Fee,6.4,6.4,3986.0,"Wrench, Open-End, 5/8in, 3/4in",,,,,tus,,
344037,236,9/25/2016 6:01 PM,,,,,38.4,38.4,38.4,Late Fee,6.4,6.4,658.0,Allen Wrench Set,,,,,tus,,
344037,236,9/25/2016 6:01 PM,,,,,38.4,38.4,38.4,Other,,19.2,,,,,,,tus,,
344037,236,9/25/2016 6:01 PM,External Credit/Debit,38.40,,,38.4,38.4,38.4,,,,,,,,,,,,
344045,207,9/25/2016 6:41 PM,,,,,,,,Late Fee,0.7,,4770.0,Hand Truck,,,,,tus,,
344045,207,9/25/2016 6:41 PM,Cash,,,,,,,,,,,,,,,,,,
344046,248,9/25/2016 6:44 PM,,,,,,,,Loan Return,,,5074.0,Power Sander With Vacuum Bag,,,,,tus,,
344046,248,9/25/2016 6:44 PM,Cash,,,,,,,,,,,,,,,,,,
344047,304,9/25/2016 6:48 PM,,,,,,,,Loan Return,,,4543.0,Stud Finder,,,,,tus,,
344047,304,9/25/2016 6:48 PM,,,,,,,,Loan Return,,,46.0,Level,,,,,tus,,
344047,304,9/25/2016 6:48 PM,,,,,,,,Loan Return,,,3819.0,"Drill, Cordless",,,,,tus,,
344047,304,9/25/2016 6:48 PM,Cash,,,,,,,,,,,,,,,,,,
344048,292,9/25/2016 6:54 PM,,,,,10.5,10.5,10.5,Late Fee,2.1,2.1,40.0,Multibar,,,,,tus,,
344048,292,9/25/2016 6:54 PM,,,,,10.5,10.5,10.5,Late Fee,2.1,2.1,4199.0,Hammer,,,,,tus,,
344048,292,9/25/2016 6:54 PM,,,,,10.5,10.5,10.5,Late Fee,2.1,2.1,3923.0,"Hammer, Claw",,,,,tus,,
344048,292,9/25/2016 6:54 PM,,,,,10.5,10.5,10.5,Late Fee,2.1,2.1,5026.0,Ladder,,,,,tus,,
344048,292,9/25/2016 6:54 PM,,,,,10.5,10.5,10.5,Late Fee,2.1,2.1,524.0,Needle Nose Pliers,,,,,tus,,
344048,292,9/25/2016 6:54 PM,Cash,10.50,,,10.5,10.5,10.5,,,,,,,,,,,,
344049,292,9/25/2016 6:54 PM,,,,,,,,Check Out,,,5026.0,Ladder,,,,,tus,,
344049,292,9/25/2016 6:54 PM,Cash,,,,,,,,,,,,,,,,,,
344050,255,9/25/2016 6:55 PM,,,,,,,,Loan Return,,,2629.0,Sewing Machine,,,,,tus,,
344050,255,9/25/2016 6:55 PM,,,,,,,,Check Out (Renewal),,,2629.0,Sewing Machine,,,,,tus,,Renewal
344050,255,9/25/2016 6:55 PM,Cash,,,,,,,,,,,,,,,,,,
344051,310,9/25/2016 7:20 PM,,,,,,,,Loan Return,,,407.0,Fertilizer Spreader,,,,,sou,,
344051,310,9/25/2016 7:20 PM,,,,,,,,Check Out (Renewal),,,407.0,Fertilizer Spreader,,,,,sou,self-renewal,Renewal
344051,310,9/25/2016 7:20 PM,Cash,,,,,,,,,,,,,,,,,,
344052,310,9/25/2016 7:20 PM,,,,,,,,Loan Return,,,4593.0,Push Broom,,,,,sou,,
344052,310,9/25/2016 7:20 PM,,,,,,,,Check Out (Renewal),,,4593.0,Push Broom,,,,,sou,self-renewal,Renewal
344052,310,9/25/2016 7:20 PM,Cash,,,,,,,,,,,,,,,,,,
345088,336,9/27/2016 9:15 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,arm,,
345088,336,9/27/2016 9:15 AM,Cash,,,,,,,,,,,,,,,,,,
345484,310,9/27/2016 10:27 PM,,,,,,,,Loan Return,,,4805.0,Hoe,,,,,Gin,,
345484,310,9/27/2016 10:27 PM,,,,,,,,Loan Return,,,4734.0,Rake,,,,,Gin,,
345484,310,9/27/2016 10:27 PM,,,,,,,,Loan Return,,,4737.0,Gravel Rake,,,,,Gin,,
345484,310,9/27/2016 10:27 PM,,,,,,,,Check Out (Renewal),,,4805.0,Hoe,,,,,Gin,,Renewal
345484,310,9/27/2016 10:27 PM,,,,,,,,Check Out (Renewal),,,4734.0,Rake,,,,,Gin,,Renewal
345484,310,9/27/2016 10:27 PM,,,,,,,,Check Out (Renewal),,,4737.0,Gravel Rake,,,,,Gin,,Renewal
345484,310,9/27/2016 10:27 PM,Cash,,,,,,,,,,,,,,,,,,
