Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,User Note,User Warning,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
3019,False,,26.0,11/7/2020,11/7/2020,regular,11/7/2020,11/7/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
195,True,male,49.0,6/15/2016,6/15/2016,regular,1/9/2021,1/9/2022,False,False,"Patron was emailed February 6th, 2019 regarding overdue items. - Maren","Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren

6437	mud pan",,,[],,,,,,1.0,Extremely Low,['5'],,,,,Y,,,2,0.0,Renter,2.0
2341,True,,,7/31/2019,,Request_CheckIDAddressPhoneDOB,7/30/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3364,True,,32.0,10/10/2021,10/10/2021,regular,10/10/2021,10/10/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
421,True,,54.0,11/29/2016,9/27/2017,regular,12/22/2019,12/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3279,False,,30.0,8/20/2021,,Request_CheckIDAddressPhoneDOB,8/20/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
945,False,female,44.0,9/9/2017,9/9/2017,regular,9/9/2017,9/9/2018,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['7'],,,,,,,Y,,0.0,Renter,
2237,True,,,6/16/2019,6/22/2019,regular,6/22/2019,6/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3326,True,,25.0,9/16/2021,9/18/2021,regular,9/18/2021,9/18/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2845,True,,31.0,4/7/2020,,Request_CheckIDAddressPhoneDOB,4/7/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
315,True,male,55.0,9/12/2016,,Request_CheckIDAddressPhoneDOB,9/11/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
957,True,,,9/13/2017,9/13/2017,regular,9/13/2017,9/13/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1770,True,,,10/17/2018,,Request_CheckIDAddressPhoneDOB,10/16/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2114,False,,,5/2/2019,,Request_CheckIDAddressPhoneDOB,5/1/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3037,False,,29.0,1/9/2021,1/9/2021,regular,1/9/2021,1/9/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3373,False,,24.0,10/16/2021,10/16/2021,regular,10/16/2021,10/16/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2749,False,,34.0,2/7/2020,2/8/2020,regular,2/8/2020,2/8/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1797,True,female,25.0,11/1/2018,10/31/2018,regular,10/31/2018,10/31/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2777,True,,26.0,2/18/2020,2/17/2020,regular,2/17/2020,2/17/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2807,False,,52.0,3/2/2020,,Request_CheckIDAddressPhoneDOB,3/1/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2460,True,,,9/16/2019,9/15/2019,regular,9/15/2019,9/15/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
488,False,,,1/19/2017,1/18/2017,regular,2/2/2019,2/2/2020,False,False,,Form Incomplete: See incomplete forms in drawer below computer. -bill,,,,,,,,,,,,,,,,,,,,,,
1565,True,female,33.0,7/14/2018,7/14/2018,regular,7/14/2018,7/14/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1347,False,,,4/22/2018,4/22/2018,regular,4/22/2018,4/22/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2410,False,,24.0,8/28/2019,8/27/2019,regular,8/27/2019,8/27/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
582,False,,,4/4/2017,,Request_CheckIDAddressPhoneDOB,4/4/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3596,True,,64.0,3/8/2022,,Request_CheckIDAddressPhoneDOB,3/8/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1897,True,,,1/12/2019,,Request_CheckIDAddressPhoneDOB,1/12/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2523,False,female,32.0,10/7/2019,,Request_CheckIDAddressPhoneDOB,10/7/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2031,False,,,3/28/2019,,Request_CheckIDAddressPhoneDOB,3/28/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2238,False,,,6/16/2019,6/24/2019,regular,6/24/2019,6/24/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
149,False,,,5/9/2016,5/21/2016,regular,5/30/2018,5/21/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2713,False,male,54.0,1/18/2020,1/18/2020,regular,1/18/2020,1/18/2021,False,False,,,,,[],,,,,,,,[],,,,,,,,,1.0,Homeowner,
2466,False,,,9/18/2019,9/17/2019,regular,9/17/2019,9/17/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2095,False,,,4/25/2019,,Request_CheckIDAddressPhoneDOB,4/25/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
690,True,,,5/23/2017,,Request_CheckIDAddressPhoneDOB,5/22/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
306,True,,,9/4/2016,,Request_CheckIDAddressPhoneDOB,9/4/2016,,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1880,True,,,1/5/2019,,Request_CheckIDAddressPhoneDOB,1/5/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1926,False,female,45.0,1/29/2019,,Request_CheckIDAddressPhoneDOB,1/29/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1751,False,male,,10/3/2018,10/2/2018,regular,10/2/2018,10/2/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3147,True,,25.0,5/13/2021,,Request_CheckIDAddressPhoneDOB,5/13/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
616,False,female,37.0,4/22/2017,4/22/2017,regular,4/22/2017,4/22/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1563,False,,,7/14/2018,7/14/2018,regular,3/6/2021,3/6/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
678,True,,,5/20/2017,5/20/2017,regular,10/17/2020,10/17/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2340,True,,2.0,7/30/2019,,Request_CheckIDAddressPhoneDOB,7/30/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2050,False,,,4/4/2019,,Request_CheckIDAddressPhoneDOB,4/3/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1995,True,male,35.0,3/18/2019,3/18/2019,regular,3/18/2019,3/18/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
269,True,male,52.0,8/10/2016,12/4/2016,regular,9/11/2021,9/11/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
142,True,,,5/4/2016,4/27/2021,regular,4/27/2021,4/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1089,True,male,38.0,12/2/2017,12/2/2017,regular,12/2/2017,12/2/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3302,True,,54.0,9/4/2021,,Request_CheckIDAddressPhoneDOB,9/3/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
634,True,female,34.0,4/30/2017,,Request_CheckIDAddressPhoneDOB,4/30/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1651,False,,,8/20/2018,8/19/2018,regular,8/19/2018,8/20/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2820,True,,29.0,3/8/2020,,Request_CheckIDAddressPhoneDOB,3/7/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3512,True,female,24.0,1/19/2022,,Request_CheckIDAddressPhoneDOB,1/18/2022,,False,False,,,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,5.0
1857,True,male,41.0,12/15/2018,,Request_CheckIDAddressPhoneDOB,12/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3218,True,,31.0,7/12/2021,7/13/2021,regular,7/13/2021,7/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2886,False,,35.0,7/9/2020,7/18/2020,regular,7/18/2020,7/18/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
716,False,male,38.0,6/3/2017,6/3/2017,regular,1/12/2019,6/3/2019,False,False,,,,,['1'],Y,,,,,3.0,Moderate,"['2', '7']",,Y,,,,,Y,0,1.0,Homeowner,
205,False,male,32.0,6/27/2016,6/26/2016,regular,8/28/2018,6/26/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3276,True,,,8/18/2021,8/17/2021,regular,8/17/2021,8/18/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2554,True,male,26.0,10/20/2019,10/20/2019,regular,10/20/2019,10/20/2020,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
3148,True,,31.0,5/14/2021,5/25/2021,regular,5/25/2021,5/25/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
832,False,male,31.0,7/30/2017,7/30/2017,regular,7/30/2017,7/30/2018,False,False,,,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,0,0.0,Renter,
377,False,would rather not say,,10/27/2016,,Request_CheckIDAddressPhoneDOB,10/26/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3144,True,,37.0,5/11/2021,5/15/2021,regular,5/15/2021,5/15/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1949,False,female,35.0,2/18/2019,2/17/2019,regular,2/17/2019,2/17/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1888,True,male,34.0,1/9/2019,1/8/2019,regular,1/8/2019,1/8/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3133,False,,41.0,5/1/2021,5/1/2021,regular,5/1/2021,5/1/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2763,False,,36.0,2/11/2020,,Request_CheckIDAddressPhoneDOB,2/10/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1244,False,,,3/3/2018,3/3/2018,regular,3/3/2018,3/4/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
471,False,,42.0,1/9/2017,1/8/2017,regular,10/28/2018,1/8/2019,False,False,,,,,['1'],Y,,,,,2.0,Low,['2'],,Y,,,,,,,0.0,Renter,1.0
3127,True,,39.0,4/25/2021,5/15/2021,regular,5/15/2021,5/15/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
175,False,,,6/3/2016,11/26/2016,regular,11/26/2016,11/26/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
95,True,male,35.0,3/10/2016,,Request_CheckIDAddressPhoneDOB,3/10/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2336,True,,,7/27/2019,7/27/2019,regular,7/27/2019,7/27/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
861,True,female,71.0,8/10/2017,8/9/2017,regular,8/9/2017,8/9/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3455,False,,34.0,12/10/2021,12/12/2021,regular,12/12/2021,12/12/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2881,False,,37.0,7/3/2020,7/4/2020,regular,7/4/2020,7/4/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2346,True,,31.0,8/3/2019,8/3/2019,regular,8/3/2019,8/3/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2205,True,male,41.0,6/4/2019,6/3/2019,regular,7/27/2021,7/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1646,True,,,8/19/2018,,Request_CheckIDAddressPhoneDOB,8/18/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2091,False,female,1944.0,4/24/2019,,Request_CheckIDAddressPhoneDOB,4/24/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3281,False,,29.0,8/21/2021,8/21/2021,regular,8/21/2021,8/21/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1928,True,male,55.0,2/2/2019,2/2/2019,regular,4/13/2021,4/13/2022,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,3.0
453,False,,1936.0,12/29/2016,12/28/2016,regular,12/28/2016,12/28/2017,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
425,True,male,34.0,12/2/2016,,Request_CheckIDAddressPhoneDOB,12/1/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
683,True,female,30.0,5/21/2017,,Request_CheckIDAddressPhoneDOB,5/21/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
479,False,other,,1/14/2017,1/14/2017,regular,1/14/2017,1/14/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1887,True,,,1/8/2019,1/23/2019,regular,1/23/2019,1/23/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
260,True,,,8/7/2016,8/10/2016,regular,8/20/2017,8/10/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2435,True,,,9/5/2019,9/4/2019,regular,9/4/2019,9/4/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3268,True,,29.0,8/12/2021,8/11/2021,regular,8/11/2021,8/11/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2052,True,,,4/4/2019,4/7/2019,regular,4/7/2019,4/7/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
522,False,,,2/22/2017,3/12/2017,regular,7/3/2021,7/3/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
218,True,,,7/6/2016,7/6/2016,regular,7/6/2016,7/6/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1230,True,,29.0,2/25/2018,3/18/2018,regular,3/18/2018,3/18/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3069,True,,54.0,3/7/2021,,Request_CheckIDAddressPhoneDOB,3/6/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2177,False,male,48.0,5/23/2019,5/22/2019,regular,5/22/2019,5/22/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2344,False,,34.0,8/1/2019,7/31/2019,regular,7/31/2019,7/31/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1515,True,male,31.0,6/21/2018,6/20/2018,regular,6/20/2018,6/20/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3073,True,,24.0,3/13/2021,3/13/2021,regular,3/13/2021,3/13/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3074,False,,24.0,3/13/2021,,Request_CheckIDAddressPhoneDOB,3/13/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2423,True,,,8/29/2019,8/31/2019,regular,9/26/2020,8/31/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1358,False,female,36.0,4/26/2018,4/25/2018,regular,4/25/2018,4/25/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
652,False,,36.0,5/6/2017,5/6/2017,regular,5/6/2017,5/6/2018,False,False,,,,,['4'],,,,Y,,3.0,Moderate,['2'],,Y,,,,,,,1.0,Homeowner,
3547,True,male,23.0,2/5/2022,2/5/2022,regular,2/5/2022,2/5/2023,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['2'],,Y,,,,,,0,0.0,Renter,2.0
638,False,female,27.0,5/1/2017,4/30/2017,regular,4/30/2017,4/30/2018,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
2920,False,,40.0,8/2/2020,1/9/2021,regular,1/9/2021,1/9/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1585,False,,,7/21/2018,7/21/2018,regular,6/19/2021,6/19/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2642,True,,66.0,12/4/2019,7/27/2021,regular,7/27/2021,7/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1150,False,male,26.0,1/11/2018,1/10/2018,ExtremelyOverdueItems,3/3/2019,,False,False,Patron was emailed 01/30/2019 regarding overdue items. - Maren,Patron has not responded to inquiries about severely overdue tools. They should return them before checking out more tools. - Maren,,,[],,,,,,,,[],,,,,,,,,,,
400,False,male,5.0,11/14/2016,11/13/2016,regular,11/13/2016,11/13/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
16,True,male,45.0,7/11/2015,,Request_CheckIDAddressPhoneDOB,7/11/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1918,False,female,24.0,1/28/2019,1/27/2019,regular,1/27/2019,1/28/2020,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2311,True,,,7/16/2019,,Request_CheckIDAddressPhoneDOB,7/16/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
468,False,male,49.0,1/9/2017,1/8/2017,regular,1/8/2017,1/8/2018,False,False,,,,,[],,,,,,3.0,Moderate,['5'],,,,,Y,,,2,1.0,Homeowner,2.0
2739,True,,29.0,2/2/2020,2/5/2020,regular,2/5/2020,2/5/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
318,False,,,9/14/2016,,Request_CheckIDAddressPhoneDOB,9/13/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1805,False,,,11/7/2018,11/6/2018,regular,11/6/2018,11/6/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2800,True,,26.0,2/25/2020,2/24/2020,regular,6/29/2021,6/29/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
274,True,,,8/14/2016,,Request_CheckIDAddressPhoneDOB,8/13/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
900,False,,,8/24/2017,8/23/2017,regular,8/23/2017,8/23/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1109,True,,,12/12/2017,4/25/2018,regular,3/30/2020,4/25/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
642,True,male,37.0,5/2/2017,5/6/2017,regular,9/4/2021,9/4/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2493,True,male,25.0,9/27/2019,7/4/2020,regular,7/20/2021,7/4/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1178,True,male,36.0,1/22/2018,1/21/2018,regular,4/3/2021,4/3/2022,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
3442,True,,38.0,12/4/2021,,Request_CheckIDAddressPhoneDOB,12/3/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
801,True,,,7/19/2017,,Request_CheckIDAddressPhoneDOB,7/19/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
604,False,male,33.0,4/16/2017,4/16/2017,regular,4/16/2017,4/16/2018,False,False,,,,,['4'],,,,Y,,4.0,High,"['5', '7']",,,,,Y,,Y,,1.0,Homeowner,2.0
1125,False,,,12/23/2017,12/23/2017,regular,12/23/2017,12/23/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
322,False,female,41.0,9/17/2016,,Request_CheckIDAddressPhoneDOB,9/17/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
418,False,male,38.0,11/28/2016,11/27/2016,regular,11/27/2016,11/27/2017,False,False,,,,,['1'],Y,,,,,3.0,Moderate,['2'],,Y,,,,,,,0.0,Renter,1.0
1148,True,,60.0,1/10/2018,1/10/2018,regular,1/10/2018,1/10/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2135,False,,,5/10/2019,,Request_CheckIDAddressPhoneDOB,5/10/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3437,False,,39.0,12/1/2021,11/30/2021,regular,11/30/2021,11/30/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3468,False,,40.0,12/18/2021,12/18/2021,regular,12/18/2021,12/18/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
199,False,,,6/18/2016,6/18/2016,regular,6/18/2016,6/18/2017,False,False,,,,,['2'],,Y,,,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,2.0
436,False,male,29.0,12/11/2016,12/11/2016,regular,12/11/2016,12/11/2017,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3572,False,,35.0,2/20/2022,2/20/2022,regular,2/20/2022,2/20/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
326,True,,,9/18/2016,9/18/2016,regular,9/18/2016,9/18/2017,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1534,False,male,31.0,6/30/2018,6/30/2018,regular,6/30/2018,6/30/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1292,True,,,3/26/2018,3/25/2018,regular,3/25/2018,3/26/2019,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
386,False,,,11/3/2016,,Request_CheckIDAddressPhoneDOB,11/2/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3131,False,,65.0,4/28/2021,4/27/2021,regular,4/27/2021,4/27/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
944,True,male,42.0,9/9/2017,,Request_CheckIDAddressPhoneDOB,9/9/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
954,True,male,33.0,9/13/2017,9/16/2017,regular,9/16/2017,9/16/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2455,True,,,9/14/2019,,Request_CheckIDAddressPhoneDOB,9/14/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2951,False,,30.0,9/5/2020,9/5/2020,regular,9/5/2020,9/5/2021,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2228,False,,,6/13/2019,7/8/2019,regular,7/8/2019,7/8/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
135,True,,,4/30/2016,10/14/2017,regular,10/14/2017,10/14/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
255,True,,64.0,8/1/2016,7/31/2016,regular,7/31/2016,7/31/2018,False,False,,,,,['5'],,,,,Y,1.0,Extremely Low,['7'],,,,,,,Y,1,0.0,Renter,1.0
2603,True,female,,11/12/2019,,Request_CheckIDAddressPhoneDOB,11/11/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3026,True,,53.0,11/14/2020,11/14/2020,regular,1/29/2022,1/29/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3608,False,,0.0,3/16/2022,3/15/2022,regular,3/15/2022,3/15/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2409,False,,,8/28/2019,1/16/2021,regular,1/16/2021,1/16/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
753,True,,34.0,6/21/2017,,Request_CheckIDAddressPhoneDOB,6/21/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3295,True,,47.0,8/31/2021,,Request_CheckIDAddressPhoneDOB,8/31/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
298,False,female,29.0,8/27/2016,,Request_CheckIDAddressPhoneDOB,8/27/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3389,True,male,43.0,10/27/2021,10/26/2021,regular,10/26/2021,10/26/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
590,False,,,4/9/2017,4/9/2017,regular,4/9/2017,4/9/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
2026,True,female,,3/26/2019,3/25/2019,regular,3/25/2019,3/25/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3111,True,,52.0,4/10/2021,,Request_CheckIDAddressPhoneDOB,4/10/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
20,False,male,46.0,7/11/2015,,Request_CheckIDAddressPhoneDOB,7/11/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1512,True,,,6/21/2018,,Request_CheckIDAddressPhoneDOB,6/20/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
688,False,,,5/22/2017,5/21/2017,regular,5/21/2017,5/21/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1574,True,,,7/17/2018,7/21/2018,regular,7/21/2018,7/21/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3028,False,,31.0,11/15/2020,,Request_CheckIDAddressPhoneDOB,11/14/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1867,False,female,26.0,12/22/2018,12/22/2018,regular,12/22/2018,12/22/2019,False,False,,,,,['1'],Y,,,,,1.0,Extremely Low,['5'],,,,,Y,,,0,0.0,Renter,2.0
2178,True,male,35.0,5/23/2019,,Request_CheckIDAddressPhoneDOB,5/22/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2313,True,female,41.0,7/17/2019,,Request_CheckIDAddressPhoneDOB,7/17/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1866,False,would rather not say,32.0,12/22/2018,12/22/2018,regular,2/15/2022,2/15/2023,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
1352,True,,,4/23/2018,4/25/2018,regular,4/25/2018,4/25/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3172,False,,28.0,6/1/2021,,Request_CheckIDAddressPhoneDOB,6/1/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1898,True,,,1/14/2019,1/13/2019,regular,1/13/2019,1/13/2020,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1643,True,,,8/18/2018,8/18/2018,regular,8/18/2018,8/18/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1739,True,,,9/26/2018,,Request_CheckIDAddressPhoneDOB,9/26/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
124,False,,,4/30/2016,7/3/2016,regular,7/3/2016,7/3/2018,False,False,,,,,[],,,,,,,,[],,,,,,,,,,,
484,False,,,1/17/2017,,Request_CheckIDAddressPhoneDOB,1/17/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
854,True,,,8/7/2017,8/9/2017,regular,8/9/2017,8/9/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
2965,True,,42.0,9/22/2020,11/28/2021,regular,11/28/2021,11/28/2023,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3164,True,,29.0,5/27/2021,,Request_CheckIDAddressPhoneDOB,5/26/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3384,True,,41.0,10/22/2021,10/23/2021,regular,10/23/2021,10/23/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
3331,True,,27.0,9/20/2021,9/19/2021,regular,9/19/2021,9/19/2022,False,False,,,,,,,,,,,,,,,,,,,,,,,,
726,False,,,6/10/2017,6/10/2017,regular,7/25/2018,6/10/2019,False,False,,,,,,,,,,,,,,,,,,,,,,,,
1591,False,male,25.0,7/24/2018,,Request_CheckIDAddressPhoneDOB,7/24/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
422,True,male,29.0,11/29/2016,12/10/2016,regular,3/4/2018,12/10/2018,False,False,,,,,,,,,,,,,,,,,,,,,,,,
